Niederösterreich,3550,Langenlois,200,1,4204283,48.472601,15.676295,place,town,Langenlois| Krems (Land)| Niederösterreich| Österreich
Niederösterreich,2640,Gloggnitz,200,1,642857,47.6757858,15.9374085,place,town,Gloggnitz| Bezirk Neunkirchen| Niederösterreich| Österreich
Niederösterreich,?,Raach am Hochgebirge,200,1,638053,47.6433515,15.9304953,place,village,Raach am Hochgebirge| Bezirk Neunkirchen| Niederösterreich| Österreich
Niederösterreich,2831,Haßbach,200,1,646404,47.6530813,16.0570434,place,village,Haßbach| Bezirk Neunkirchen| Niederösterreich| Österreich
Niederösterreich,3442,Langenrohr,200,1,271019,48.306687,16.0071885,place,village,Langenrohr| Tulln| Niederösterreich| Österreich
Niederösterreich,3160,Traisen,200,1,151150805,48.0435449,15.6098667,boundary,administrative,Traisen| Lilienfeld| Niederösterreich| 3160| Österreich
Niederösterreich,3161,St. Veit an der Gölsen,200,1,151255540,48.0438943,15.6703728,boundary,administrative,St. Veit an der Gölsen| Lilienfeld| Niederösterreich| 3161| Österreich
Niederösterreich,2563,Pottenstein,200,1,160403,47.9643174,16.0908164,place,village,Pottenstein| Baden| Niederösterreich| Österreich
Niederösterreich,?,Kartause,200,0,?,?,?,?,?,?
Niederösterreich,3633,Schönbach,200,1,644546,48.4533746,15.0390921,place,village,Schönbach| Zwettl| Niederösterreich| Österreich
Niederösterreich,2650,Payerbach,200,1,644282,47.6931375,15.8623556,place,village,Payerbach| Bezirk Neunkirchen| Niederösterreich| Österreich
Niederösterreich,3662,Münichreith am Ostrong,200,1,650722,48.264524,15.1309828,place,village,Münichreith| Melk| Niederösterreich| Österreich
Niederösterreich,3340,Waidhofen/Ybbs,200,3,151381337,47.95126495,14.7445258559413,boundary,administrative,Waidhofen an der Ybbs (Stadt)| Niederösterreich| Österreich
Niederösterreich,2640,Enzenreith,200,1,635227,47.6693834,15.952258,place,village,Enzenreith| Bezirk Neunkirchen| Niederösterreich| Österreich
Kärnten,9640,Kötschach-Mauthen,200,0,?,?,?,?,?,?
Kärnten,?,Mauthen,200,1,629101,46.6632946,13.0001147,place,village,Mauthen| Hermagor| Region Oberkärnten| Kärnten| Österreich
Kärnten,9311,Kraig,200,1,10840046,46.81153,14.3675071,place,village,Kraig| Sankt Veit an der Glan| Region Unterkärnten| Kärnten| Österreich
