Bruxelles,?,Bruxelles (Anderlecht),200,0,?,?,?,?,?,?
Antwerpen,?,Itegem,200,2,151535477,51.10433735,4.72895789911732,boundary,administrative,Itegem| Heist-op-den-Berg| Mechelen| Antwerpen| Vlaanderen| 2220;2221;2222;2223| België - Belgique - Belgien
Antwerpen,?,Mechelen,200,4,151217527,51.0281381,4.4803453,boundary,administrative,Mechelen| Antwerpen| Vlaanderen| 2800;2801;2811;2812| België - Belgique - Belgien
Antwerpen,?,Antwerpen,200,3,151141144,51.2211097,4.3997081,place,city,Antwerpen| Vlaanderen| 2000;2018;2020;2030;2040;2050;2060;2100;2140;2170;2180;2600;2610;2660| België - Belgique - Belgien
Antwerpen,?,Breendonk-Puurs,200,2,2590273603,51.04520345,4.31350057478618,boundary,administrative,Breendonk| Puurs| Mechelen| Antwerpen| Vlaanderen| 2870| België - Belgique - Belgien
Antwerpen,?,Antwerp,200,2,151141144,51.2211097,4.3997081,place,city,Antwerpen| Vlaanderen| 2000;2018;2020;2030;2040;2050;2060;2100;2140;2170;2180;2600;2610;2660| België - Belgique - Belgien
Antwerpen,?,Westmalle,200,2,151545049,51.2995468,4.67122384591837,boundary,administrative,Westmalle| Malle| Antwerpen| Vlaanderen| 2390| België - Belgique - Belgien
West-Vlaanderen,?,Ichtegem,200,2,151294407,51.08742745,3.02960818301787,boundary,administrative,Ichtegem| Oostende| West-Vlaanderen| Vlaanderen| 8480| België - Belgique - Belgien
West-Vlaanderen,?,Brugge,200,3,151420739,51.2315785,3.20809951603418,boundary,administrative,Brugge| West-Vlaanderen| Vlaanderen| 8000;8200;8310;8380| België - Belgique - Belgien
West-Vlaanderen,?,Assebroek-Brugge,200,2,151393026,51.1933202,3.25707852948173,boundary,administrative,Assebroek| Brugge| West-Vlaanderen| Vlaanderen| 8000;8200;8310;8380| België - Belgique - Belgien
West-Vlaanderen,?,Moen/Zwevegem,200,2,151254827,50.775415,3.38252632419177,boundary,administrative,Moen| Zwevegem| Kortrijk| West-Vlaanderen| Vlaanderen| 8550;8551;8552;8553;8554| België - Belgique - Belgien
West-Vlaanderen,?,Bavikhove,200,2,151254828,50.8790473,3.31260448447995,boundary,administrative,Bavikhove| Harelbeke| Kortrijk| West-Vlaanderen| Vlaanderen| 8530;8531| België - Belgique - Belgien
West-Vlaanderen,?,Bellegem,200,2,151254947,50.77325075,3.29397840975737,boundary,administrative,Bellegem| Kortrijk| West-Vlaanderen| Vlaanderen| 8500;8501;8510;8511| België - Belgique - Belgien
West-Vlaanderen,?,Woesten,200,2,151400740,50.9035513,2.78875853114871,boundary,administrative,Woesten| Vleteren| Ieper| West-Vlaanderen| Vlaanderen| 8640| België - Belgique - Belgien
West-Vlaanderen,?,Essen,200,0,?,?,?,?,?,?
West-Vlaanderen,?,Stasegem-Harelbeke,200,1,18846158,50.8313364,3.3134022,place,hamlet,Harelbeke| Stasegem| Kortrijk| West-Vlaanderen| Vlaanderen| België - Belgique - Belgien
West-Vlaanderen,?,Roeselare,200,3,151247827,50.94625585,3.1311101522472,boundary,administrative,Roeselare| West-Vlaanderen| Vlaanderen| 8800| België - Belgique - Belgien
West-Vlaanderen,?,Watou,200,2,151400734,50.84520925,2.64490377268737,boundary,administrative,Watou| Poperinge| Ieper| West-Vlaanderen| Vlaanderen| 8970;8972;8978| België - Belgique - Belgien
