Bayern,?,Flughafen München,200,1,17492647,48.3529554,11.7880442,place,locality,Flughafen München| Oberding| Oberding (VGem)| Bayern| OB| Bayern| 85326| Deutschland
Bayern,?,Dorfen,200,1,151251874,48.2746357,12.1530097,boundary,administrative,Dorfen| Landkreis Erding| OB| Bayern| Deutschland
Bayern,?,Sankt Wolfgang,200,6,151251904,48.2192116,12.1344678,boundary,administrative,Sankt Wolfgang| Landkreis Erding| OB| Bayern| Deutschland
Bayern,?,Eitting,200,3,151251903,48.358828,11.8908175,boundary,administrative,Eitting| Oberding (VGem)| Landkreis Erding| OB| Bayern| Deutschland
Bayern,?,Taufkirchen (Vils),200,1,304974,48.3441996,12.1311312,place,village,Taufkirchen (Vils)| Bayern| OB| Bayern| Deutschland
Bayern,?,Wartenberg,200,2,121255107,48.3815795,12.0041512617582,boundary,administrative,Wartenberg| Landkreis Erding| OB| Bayern| Deutschland
Bayern,?,Bockhorn (Oberbayern)-Grünbach,200,0,?,?,?,?,?,?
Bayern,?,Maisach,200,1,151251664,48.2159693,11.2572502,boundary,administrative,Maisach| Landkreis Fürstenfeldbruck| OB| Bayern| Deutschland
Bayern,?,Oberammergau,200,1,151252575,47.5966927,11.0673611,boundary,administrative,Oberammergau| Landkreis Garmisch-Partenkirchen| OB| Bayern| Deutschland
Bayern,?,Murnau am Staffelsee,200,1,151253769,47.6778816,11.2011903,boundary,administrative,Murnau| Landkreis Garmisch-Partenkirchen| OB| Bayern| Deutschland
Bayern,?,Murnau,200,3,151253769,47.6778816,11.2011903,boundary,administrative,Murnau| Landkreis Garmisch-Partenkirchen| OB| Bayern| Deutschland
Bayern,?,Mittenwald,200,2,151252728,47.4429543,11.2655684,boundary,administrative,Mittenwald| Landkreis Garmisch-Partenkirchen| OB| Bayern| Deutschland
Bayern,?,Ettal,200,1,151252652,47.5692548,11.0939733,boundary,administrative,Ettal| Unterammergau (VGem)| Landkreis Garmisch-Partenkirchen| OB| Bayern| Deutschland
Bayern,?,Holzhausen bei Buchloe,200,1,17370801,48.046525,10.7778407,place,village,Holzhausen bei Buchloe| Igling| Bayern| OB| Bayern| Deutschland
Bayern,?,Miesbach,200,2,151252507,47.790025,11.8335417,boundary,administrative,Miesbach| Landkreis Miesbach| OB| Bayern| Deutschland
Bayern,?,Weyarn,200,1,151252328,47.8592018,11.7999821,boundary,administrative,Weyarn| Landkreis Miesbach| OB| Bayern| Deutschland
Bayern,?,Holzkirchen,200,6,151252362,47.8831496,11.7004553,boundary,administrative,Holzkirchen| Landkreis Miesbach| OB| Bayern| Deutschland
Bayern,?,Haag in Oberbayern,200,1,14927428,48.1611735,12.1783011,place,town,Haag in Oberbayern| Bayern| OB| Bayern| 83527| Deutschland
Bayern,?,Pörnbach,200,1,151212924,48.6160194,11.4608309,boundary,administrative,Pörnbach| Reichertshofen| Landkreis Pfaffenhofen an der Ilm| OB| Bayern| Deutschland
Bayern,?,Aschau,200,3,763422,47.9243998,12.2071839,place,hamlet,Aschau| Bayern| OB| Bayern| Deutschland
Bayern,?,Erharting,200,1,151252887,48.2780939,12.5769979,boundary,administrative,Erharting| Rohrbach (VGem)| Landkreis Mühldorf am Inn| OB| Bayern| Deutschland
Bayern,?,Obertaufkirchen,200,1,151253922,48.2622104,12.2796519,boundary,administrative,Obertaufkirchen| Landkreis Mühldorf am Inn| OB| Bayern| Deutschland
Bayern,?,Mühldorf am Inn,200,1,151252862,48.240507,12.5252449,boundary,administrative,Mühldorf a.Inn| Landkreis Mühldorf am Inn| OB| Bayern| Deutschland
Bayern,?,Neuburg an der Donau,200,1,151253267,48.7371951,11.1795268,boundary,administrative,Neuburg a.d.Donau| Landkreis Neuburg-Schrobenhausen| OB| Bayern| Deutschland
Bayern,?,Wolnzach,200,1,151186086,48.6054308,11.6234115,boundary,administrative,Wolnzach| Landkreis Pfaffenhofen an der Ilm| OB| Bayern| Deutschland
Bayern,?,Scheyern,200,1,151214689,48.502062,11.4555619,boundary,administrative,Scheyern| Landkreis Pfaffenhofen an der Ilm| OB| Bayern| Deutschland
Bayern,?,Petting/Schönram,200,0,?,?,?,?,?,?
Bayern,?,Traunstein,200,1,151253152,47.8701474,12.6423403,boundary,administrative,Traunstein| Landkreis Traunstein| OB| Bayern| Deutschland
Bayern,?,Truchtlaching,200,1,87568156,47.9584444,12.5004194,place,village,Truchtlaching| Landkreis Traunstein| OB| Bayern| Deutschland
Bayern,?,Schnaitsee,200,1,151253051,48.0702334,12.3686999,boundary,administrative,Schnaitsee| Landkreis Traunstein| OB| Bayern| Deutschland
Bayern,?,Altenmarkt an der Alz,200,2,107664063,48.0024333,12.5360462,place,village,Altenmarkt an der Alz| Landkreis Traunstein| OB| Bayern| Deutschland
Bayern,?,Stein an der Traun,200,1,832061,47.9832438,12.5472652,place,village,Stein an der Traun| Bayern| OB| Bayern| Deutschland
Bayern,?,Fridolfing,200,1,151252994,48.0007053,12.823411,boundary,administrative,Fridolfing| Landkreis Traunstein| OB| Bayern| Deutschland
Bayern,?,Tacherting,200,1,151252943,48.0790001,12.5705051,boundary,administrative,Tacherting| Landkreis Traunstein| OB| Bayern| Deutschland
Bayern,?,Weilheim in Oberbayern,200,1,151252493,47.8395072,11.1416355,boundary,administrative,Weilheim in Oberbayern| Landkreis Weilheim-Schongau| OB| Bayern| Deutschland
Bayern,?,Altenstadt,200,4,151252415,47.8245546,10.8726751,boundary,administrative,Altenstadt| Altenstadt (VGem)| Landkreis Weilheim-Schongau| OB| Bayern| Deutschland
